,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,34.552048092204004,67.32679128207145,78.40075999071021,71.90183805018442,41.558779373216645,1
1,107755.6395,183331.2104,29.477442782844946,23.04997792751709,52.40887012969885,51.987899525967926,16.252905543880004,2
2,107797.4476,183278.6469,49.52206494353806,108.45205955235264,198.402664428963,183.57552607417003,47.56773146406913,3
3,107764.0831,183318.0822,26.085322085643632,59.154998041754304,54.63184098344985,58.7086068809073,25.59854276142139,4
4,107723.0048,183309.1898,42.38790390619761,60.66204564775131,66.36269382605298,92.04062303424188,27.058876542655796,5
5,107742.871,183330.0981,30.817380156525196,52.327376886126316,79.01533138060094,58.12143305126017,30.130698823021135,6
6,107806.7161,183274.99,46.430065116021446,112.65794563455405,161.10317691777394,162.93168229480398,38.660190666596634,7
7,107758.6659,183312.5732,37.33719931917085,54.2843365943026,72.03223961293614,70.61779249621682,28.97203350747985,8
8,107775.383,183309.8767,40.429525507111514,94.65204892918739,108.7259014395772,97.09898766222636,41.45747303545948,9
9,107726.3815,183318.7508,49.451929886551,110.26515153909145,115.3291959356326,85.27059291475594,47.193812443655276,10
10,107766.4694,183327.2822,44.486578045067894,55.159629258356524,69.69193720032985,83.13184187570123,26.75578840577799,11
11,107777.0025,183299.3846,35.74916651917055,94.54989596331755,147.8119879806126,102.72597111159513,43.91495961347167,12
12,107752.314,183298.7686,34.06761031310411,89.6845130884155,105.97489151644413,93.84361583119092,46.79327655842277,13
13,107732.7209,183327.4299,45.66405959291894,81.35193681757127,96.70940170767088,92.16653950888443,42.705933375340265,14
14,107776.5235,183291.4178,47.601310279594216,100.69026410978992,152.71998642453693,120.94722359856897,38.61040214846929,15
